state,cx,cy,area,width,height,aspectratio,extent,solidity,normangle
True,908,277,0.2816087372448979,0.4553571428571428,0.9642857142857142,0.4722222222222222,0.6413398692810456,0.9824780976220274,0.1667742941114637
True,396,261,0.2317442602040816,0.375,0.8035714285714285,0.4666666666666667,0.769047619047619,0.9714285714285714,0.4097113715277777
True,971,243,0.4405293367346938,1.044642857142857,0.7232142857142857,1.4444444444444442,0.5830959164292497,0.9722882026920032,0.3455566618177625
True,396,231,0.0774872448979591,0.375,0.2946428571428571,1.2727272727272727,0.7012987012987011,0.9642857142857144,0.4483197530110677
False,711,205,2.850884885204081,3.616071428571429,0.8839285714285714,4.090909090909091,0.8919191919191918,0.9516225601724344,0.0
False,177,209,0.0043048469387755,0.0803571428571428,0.1339285714285714,0.6,0.4,1.0,0.0
False,60,204,2.722456951530612,3.7232142857142856,0.8839285714285714,4.212121212121212,0.8272291257902767,0.9221142162818956,0.4557820214165581
False,234,167,2.5570790816326525,3.1875,0.8839285714285714,3.6060606060606064,0.907563025210084,0.984258492129246,0.0
False,157,169,0.6769371811224488,0.9375,0.8839285714285714,1.0606060606060606,0.8168831168831169,0.9910714285714284,0.9147571987575956
False,149,142,0.0807158801020408,0.4821428571428571,0.3214285714285714,1.5,0.5208333333333334,0.9698275862068966,0.7457895067003039
False,667,144,0.0050223214285714,0.1339285714285714,0.1071428571428571,1.25,0.3499999999999999,1.0,0.375
False,724,124,0.3888711734693876,3.0535714285714284,0.7767857142857142,3.931034482758621,0.1639443436176648,0.3542483660130718,0.4210649278428819
False,67,131,2.982541454081632,3.7232142857142856,0.8839285714285714,4.212121212121212,0.9062568127316328,0.9413496376811594,0.518578126695421
True,122,208,0.4394531249999999,1.044642857142857,0.7232142857142857,1.4444444444444442,0.5816714150047483,0.9768740031897926,0.3465376536051432
True,116,84,0.148875956632653,0.8571428571428571,0.2946428571428571,2.9090909090909087,0.5894886363636364,0.9562211981566822,0.3372108459472656
True,129,70,0.1589205994897959,0.8571428571428571,0.2946428571428571,2.9090909090909087,0.6292613636363636,0.9693654266958424,0.3517432106865777
True,454,58,0.4390943877551019,1.044642857142857,0.7232142857142857,1.4444444444444442,0.5811965811965812,0.9714285714285714,0.3460846583048502
False,641,279,0.3903061224489795,0.8035714285714285,0.8303571428571428,0.967741935483871,0.5849462365591398,0.9881925522252498,0.2349538379245334
False,1489,248,0.4329958545918366,0.8303571428571428,0.9107142857142856,0.9117647058823528,0.5725806451612903,0.8030605455755156,0.4559543185763889
False,647,246,0.789580676020408,0.9375,0.9107142857142856,1.0294117647058822,0.9247899159663864,0.9963784517881394,0.0215174727969699
False,504,246,0.1384725765306122,0.4553571428571428,0.4285714285714285,1.0625,0.7095588235294117,0.9846938775510204,0.5
False,50,208,2.324258609693877,2.9732142857142856,0.8839285714285714,3.363636363636364,0.8843843843843843,0.9461156542056074,0.0
False,1475,185,0.0200892857142857,0.2678571428571428,0.2142857142857142,1.25,0.3499999999999999,0.875,0.2766079584757487
False,1491,171,0.3738042091836734,0.4553571428571428,0.9107142857142856,0.5,0.9013840830449826,0.9886148007590134,0.0003064882631103
False,455,115,0.3257334183673468,2.0625,0.1875,11.0,0.8423005565862707,1.0,0.5
True,593,246,0.4362244897959182,1.0178571428571428,0.6964285714285714,1.4615384615384617,0.6153846153846153,0.9759229534510432,0.347199715508355
True,237,234,0.1682477678571428,0.8571428571428571,0.3214285714285714,2.666666666666667,0.6106770833333333,0.9610655737704916,0.3443542692396376
True,249,220,0.1571269132653061,0.8571428571428571,0.2946428571428571,2.9090909090909087,0.6221590909090908,0.9711751662971176,0.3274779213799371
True,237,197,0.1585618622448979,0.8571428571428571,0.2946428571428571,2.9090909090909087,0.6278409090909091,0.973568281938326,0.3238462236192491
True,249,183,0.1678890306122448,0.8571428571428571,0.3214285714285714,2.666666666666667,0.6093749999999999,0.9669421487603306,0.3587567647298177
True,593,171,0.4362244897959182,1.0178571428571428,0.6964285714285714,1.4615384615384617,0.6153846153846153,0.9759229534510432,0.347199715508355
True,986,131,0.2866310586734693,0.4553571428571428,0.9375,0.4857142857142857,0.6714285714285714,0.9791666666666666,0.146832169426812
False,1252,365,0.0028698979591836,0.1071428571428571,0.0803571428571428,1.3333333333333337,0.3333333333333332,1.0,0.5
False,1310,364,0.3845663265306122,3.0535714285714284,0.8839285714285714,3.4545454545454546,0.1424774056353003,0.3630206569590247,0.4342227088080512
False,1370,336,0.0028698979591836,0.0803571428571428,0.1071428571428571,0.75,0.3333333333333332,1.0,0.0
False,1316,284,2.816087372448979,3.616071428571429,0.8839285714285714,4.090909090909091,0.8810325476992144,0.9508236434108528,0.0
False,887,261,0.0179368622448979,0.4017857142857142,0.1071428571428571,3.75,0.4166666666666666,0.8771929824561403,0.7822684393988715
False,1461,246,1.761758609693877,2.3035714285714284,0.9107142857142856,2.5294117647058822,0.8397742818057453,0.9227733934611048,0.0
False,843,246,1.6699218749999998,2.3035714285714284,0.9107142857142856,2.5294117647058822,0.7959986320109438,0.932865731462926,0.5008448706732855
False,18,245,0.8799824617346937,1.3125,0.9107142857142856,1.4411764705882353,0.7361944777911164,0.8544061302681992,0.0
False,260,206,0.025470344387755,0.2142857142857142,0.3482142857142857,0.6153846153846154,0.3413461538461538,0.8452380952380952,0.9874091254340278
False,844,208,1.6864237882653057,2.1160714285714284,0.8839285714285714,2.3939393939393936,0.9016110471806672,0.994710114261532,0.0784628497229682
False,610,185,0.0129145408163265,0.1875,0.1875,1.0,0.3673469387755101,0.8780487804878049,0.2676674313015408
False,75,185,0.0200892857142857,0.2678571428571428,0.2142857142857142,1.25,0.3499999999999999,0.875,0.2766079584757487
False,1461,171,1.7477678571428568,2.3035714285714284,0.9107142857142856,2.5294117647058822,0.8331053351573185,0.9438202247191012,0.0
False,879,177,0.0028698979591836,0.0803571428571428,0.1071428571428571,0.75,0.3333333333333332,1.0,0.0
False,18,170,0.8799824617346937,1.3125,0.9107142857142856,1.4411764705882353,0.7361944777911164,0.8544061302681992,0.0
False,1059,148,0.0157844387755102,0.2410714285714285,0.1875,1.2857142857142856,0.3492063492063492,0.8800000000000001,0.0
False,1281,65,0.0028698979591836,0.1071428571428571,0.0803571428571428,1.3333333333333337,0.3333333333333332,1.0,0.5
False,1344,60,0.4225924744897958,3.3482142857142856,0.75,4.464285714285714,0.1682857142857142,0.3446459918080749,0.5503654903835721
True,965,309,0.1704001913265306,0.8839285714285714,0.3214285714285714,2.75,0.5997474747474747,0.9595959595959596,0.3381419287787543
True,977,295,0.1585618622448979,0.8571428571428571,0.2946428571428571,2.9090909090909087,0.6278409090909091,0.973568281938326,0.3159390131632487
True,971,171,0.438376913265306,1.044642857142857,0.6964285714285714,1.4999999999999998,0.6025641025641025,0.978382706164932,0.3467516581217448
False,749,416,0.0060985331632653,0.1339285714285714,0.1339285714285714,1.0,0.3399999999999999,1.0,0.25
False,689,423,0.4068080357142856,3.214285714285714,0.6696428571428571,4.8,0.189,0.3575031525851198,0.5585036383734809
False,628,405,0.0050223214285714,0.1339285714285714,0.1071428571428571,1.25,0.3499999999999999,1.0,0.625
False,337,355,0.4071667729591836,3.1607142857142856,0.9910714285714284,3.189189189189189,0.129981676591846,0.3431076178960097,0.6084908803304037
False,276,328,0.0071747448979591,0.1607142857142857,0.1339285714285714,1.2,0.3333333333333333,1.0,0.6762081993950738
False,388,98,0.4516501913265305,3.75,0.8303571428571428,4.516129032258064,0.1450460829493087,0.2984826932195353,0.5344944000244141
False,667,91,0.0050223214285714,0.1339285714285714,0.1071428571428571,1.25,0.3499999999999999,1.0,0.375
False,724,71,0.3888711734693876,3.0535714285714284,0.7767857142857142,3.931034482758621,0.1639443436176648,0.3542483660130718,0.4210649278428819
True,450,218,0.4390943877551019,1.0178571428571428,0.7232142857142857,1.4074074074074074,0.5964912280701754,0.973747016706444,0.3463838577270507
True,577,168,0.1022401147959183,0.5357142857142857,0.2946428571428571,1.818181818181818,0.6477272727272726,0.9531772575250836,0.4515831417507595
True,579,155,0.105110012755102,0.5357142857142857,0.2946428571428571,1.818181818181818,0.6659090909090908,0.9575163398692812,0.4511450449625651
False,903,373,0.0071747448979591,0.1875,0.0803571428571428,2.333333333333333,0.4761904761904761,1.0,0.5
False,898,372,0.0071747448979591,0.1875,0.0803571428571428,2.333333333333333,0.4761904761904761,1.0,0.5
False,893,371,0.0043048469387755,0.1339285714285714,0.0803571428571428,1.6666666666666667,0.4,1.0,0.5
False,888,370,0.0043048469387755,0.1339285714285714,0.0803571428571428,1.6666666666666667,0.4,1.0,0.5
False,832,355,0.0028698979591836,0.1071428571428571,0.0803571428571428,1.3333333333333337,0.3333333333333332,1.0,0.5
False,829,354,0.0028698979591836,0.1071428571428571,0.0803571428571428,1.3333333333333337,0.3333333333333332,1.0,0.5
False,824,352,0.0028698979591836,0.1071428571428571,0.0803571428571428,1.3333333333333337,0.3333333333333332,1.0,0.5
False,103,335,0.0028698979591836,0.1071428571428571,0.0803571428571428,1.3333333333333337,0.3333333333333332,1.0,0.5
False,171,344,0.4520089285714285,3.616071428571429,0.6160714285714285,5.869565217391305,0.2028985507246376,0.33271719038817,0.488938479953342
False,187,219,2.995097257653061,4.125,0.8839285714285714,4.666666666666667,0.8214285714285713,0.9423250564334086,0.4616843753390842
False,39,218,1.7944036989795915,2.4107142857142856,0.8839285714285714,2.727272727272727,0.8420875420875419,0.919485294117647,0.0
False,1292,181,0.1406249999999999,0.4553571428571428,0.4553571428571428,1.0,0.6782006920415224,0.977556109725686,0.2213016298082139
False,522,182,2.2600446428571423,3.401785714285714,0.8839285714285714,3.848484848484848,0.7516105941302791,0.8759733036707452,0.0656999905904134
False,1200,144,2.8003029336734686,3.3482142857142856,0.8839285714285714,3.787878787878788,0.946181818181818,0.9837429111531192,0.2215041902330186
False,1171,148,0.0028698979591836,0.0803571428571428,0.1071428571428571,0.75,0.3333333333333332,1.0,0.0
False,861,143,0.1427774234693877,0.4553571428571428,0.4553571428571428,1.0,0.6885813148788927,0.9851485148514852,0.6038377549913194
False,611,138,1.082669005102041,2.25,0.8839285714285714,2.5454545454545454,0.5443722943722943,0.7094499294781383,0.4314679887559678
False,1217,105,2.044084821428571,2.5982142857142856,0.8839285714285714,2.9393939393939394,0.8900343642611684,0.9839405974788464,0.9680985344780816
False,1152,107,0.6618702168367345,0.9375,0.8839285714285714,1.0606060606060606,0.7987012987012986,0.9871589085072232,0.917568800184462
False,205,107,0.4319196428571428,3.4285714285714284,0.6160714285714285,5.565217391304349,0.2044836956521739,0.3363128491620112,0.4463415357801649
False,1143,81,0.0756935586734693,0.4821428571428571,0.3214285714285714,1.5,0.4884259259259259,0.9547511312217194,0.7268271552191841
False,1431,4,0.9427614795918364,6.616071428571428,0.4017857142857142,16.466666666666665,0.3546558704453441,0.7508571428571428,0.527272203233507
False,628,78,0.0060985331632653,0.1339285714285714,0.1339285714285714,1.0,0.3399999999999999,1.0,0.75
False,925,17,0.0043048469387755,0.1339285714285714,0.0803571428571428,1.6666666666666667,0.4,1.0,0.5
False,930,16,0.0057397959183673,0.1607142857142857,0.0803571428571428,2.0,0.4444444444444444,1.0,0.5
False,936,15,0.0071747448979591,0.1875,0.0803571428571428,2.333333333333333,0.4761904761904761,1.0,0.5
False,942,14,0.008609693877551,0.2142857142857142,0.0803571428571428,2.666666666666667,0.5,1.0,0.5
True,878,274,0.2773038903061224,0.5357142857142857,0.7232142857142857,0.7407407407407407,0.7157407407407406,0.9614427860696518,0.4121710883246527
True,395,274,0.2317442602040816,0.375,0.8035714285714285,0.4666666666666667,0.769047619047619,0.9714285714285714,0.4097113715277777
True,395,244,0.0774872448979591,0.375,0.2946428571428571,1.2727272727272727,0.7012987012987011,0.9642857142857144,0.4483197530110677
False,745,270,0.0150669642857142,0.2410714285714285,0.1875,1.2857142857142856,0.3333333333333333,0.8749999999999999,0.0
False,948,253,0.0355149872448979,0.2946428571428571,0.3214285714285714,0.9166666666666669,0.375,0.8319327731092437,0.0
False,289,232,0.0182955994897959,0.2678571428571428,0.1875,1.4285714285714286,0.3642857142857142,0.864406779661017,0.291679679022895
False,1166,232,0.017219387755102,0.2678571428571428,0.2142857142857142,1.25,0.3,0.761904761904762,0.4564910464816623
False,539,218,2.936981823979591,3.455357142857143,0.8839285714285714,3.909090909090909,0.9615926708949964,0.9997557699352788,0.5421894921196831
False,230,181,2.8003029336734686,3.3482142857142856,0.8839285714285714,3.787878787878788,0.946181818181818,0.9837429111531192,0.200846438937717
False,201,186,0.0028698979591836,0.0803571428571428,0.1071428571428571,0.75,0.3333333333333332,1.0,0.0
False,247,143,2.0390625,2.5982142857142856,0.8839285714285714,2.9393939393939394,0.887847547641362,0.9815230530132965,0.9722862243652344
False,182,145,0.6654575892857142,0.9375,0.8839285714285714,1.0606060606060606,0.803030303030303,0.9893333333333334,0.919881863064236
False,173,118,0.069595025510204,0.4553571428571428,0.2946428571428571,1.5454545454545454,0.5187165775401068,0.97,0.7407447814941406
False,433,75,0.0165019132653061,0.3214285714285714,0.1607142857142857,2.0,0.3194444444444445,0.8363636363636364,0.6189146677652995
False,423,71,0.0179368622448979,0.3482142857142857,0.1607142857142857,2.166666666666667,0.3205128205128204,0.8333333333333333,0.6042342291937934
False,416,69,0.0043048469387755,0.1339285714285714,0.0803571428571428,1.6666666666666667,0.4,1.0,0.5
False,683,40,0.2909359056122448,0.7767857142857142,1.4732142857142856,0.5272727272727272,0.2542319749216301,0.4336898395721925,0.1652736557854546
True,875,320,0.2055564413265305,0.9642857142857142,0.3214285714285714,3.0,0.6631944444444444,0.9761499148211242,0.7688212076822917
True,872,304,0.2428651147959183,0.9642857142857142,0.375,2.571428571428571,0.6716269841269841,0.9783236994219652,0.6946280585394965
True,127,282,0.1571269132653061,0.8571428571428571,0.2946428571428571,2.9090909090909087,0.6221590909090908,0.9690265486725664,0.3272333357069227
True,433,290,0.2841198979591836,0.4553571428571428,0.9642857142857142,0.4722222222222222,0.6470588235294117,0.9765721331689272,0.1606456332736545
True,140,267,0.1513871173469387,0.8839285714285714,0.2946428571428571,3.0,0.5812672176308539,0.9569160997732424,0.3275826772054036
True,620,274,0.2317442602040816,0.375,0.8035714285714285,0.4666666666666667,0.769047619047619,0.9714285714285714,0.4097113715277777
True,873,256,0.5990911989795917,0.9910714285714284,0.8303571428571428,1.1935483870967742,0.7279860505666957,0.9864146485528648,0.6276888953314887
True,620,244,0.0774872448979591,0.375,0.2946428571428571,1.2727272727272727,0.7012987012987011,0.9642857142857144,0.4483197530110677
False,692,290,0.034797512755102,0.2946428571428571,0.3214285714285714,0.9166666666666669,0.3674242424242424,0.815126050420168,0.0
False,506,270,0.0143494897959183,0.2410714285714285,0.1875,1.2857142857142856,0.3174603174603174,0.8333333333333333,0.0
False,874,312,1.6196986607142854,2.4107142857142856,1.0714285714285714,2.25,0.6270833333333332,0.9328512396694216,0.5003437889946831
False,56,218,2.5728635204081627,3.2946428571428568,0.8839285714285714,3.727272727272727,0.8834688346883468,0.945675105485232,0.0
False,182,131,0.0028698979591836,0.1071428571428571,0.0803571428571428,1.3333333333333337,0.3333333333333332,1.0,0.5
False,1130,40,0.2909359056122448,0.7767857142857142,1.4732142857142856,0.5272727272727272,0.2542319749216301,0.4336898395721925,0.8347276475694444
True,265,121,0.148517219387755,0.8571428571428571,0.2946428571428571,2.9090909090909087,0.5880681818181818,0.9561200923787532,0.3447090360853407
True,278,107,0.1585618622448979,0.8571428571428571,0.2946428571428571,2.9090909090909087,0.6278409090909091,0.973568281938326,0.3238462236192491
False,543,307,0.2625956632653061,2.2232142857142856,0.2142857142857142,10.375,0.5512048192771084,0.9277566539923956,0.599114015367296
False,871,351,0.008609693877551,0.2142857142857142,0.0803571428571428,2.666666666666667,0.5,1.0,0.5
False,865,350,0.0071747448979591,0.1875,0.0803571428571428,2.333333333333333,0.4761904761904761,1.0,0.5
False,858,349,0.0057397959183673,0.1607142857142857,0.0803571428571428,2.0,0.4444444444444444,1.0,0.5
False,852,348,0.0043048469387755,0.1339285714285714,0.0803571428571428,1.6666666666666667,0.4,1.0,0.5
False,168,338,0.438376913265306,3.508928571428571,0.6428571428571428,5.458333333333333,0.1943384223918575,0.3152734778121774,0.5722876654730903
False,102,323,0.0028698979591836,0.1071428571428571,0.0803571428571428,1.3333333333333337,0.3333333333333332,1.0,0.5
False,455,288,0.0028698979591836,0.1071428571428571,0.0803571428571428,1.3333333333333337,0.3333333333333332,1.0,0.5
False,1470,246,1.3201530612244896,1.875,0.8839285714285714,2.121212121212121,0.7965367965367965,0.9274193548387096,0.0
False,1005,185,0.0143494897959183,0.2410714285714285,0.1875,1.2857142857142856,0.3174603174603174,0.8333333333333333,0.0
False,141,55,0.0050223214285714,0.1339285714285714,0.1071428571428571,1.25,0.3499999999999999,1.0,0.375
False,204,38,0.4240274234693876,3.3482142857142856,0.6696428571428571,5.0,0.1891199999999999,0.3403397638928879,0.433896001180013
False,907,15,0.0028698979591836,0.1071428571428571,0.0803571428571428,1.3333333333333337,0.3333333333333332,1.0,0.5
False,911,14,0.0028698979591836,0.1071428571428571,0.0803571428571428,1.3333333333333337,0.3333333333333332,1.0,0.5
False,916,13,0.0043048469387755,0.1339285714285714,0.0803571428571428,1.6666666666666667,0.4,1.0,0.5
False,920,12,0.0043048469387755,0.1339285714285714,0.0803571428571428,1.6666666666666667,0.4,1.0,0.5
False,923,11,0.0057397959183673,0.1607142857142857,0.0803571428571428,2.0,0.4444444444444444,1.0,0.5
False,928,10,0.0057397959183673,0.1607142857142857,0.0803571428571428,2.0,0.4444444444444444,1.0,0.5
False,277,101,1.6749441964285712,2.0625,3.642857142857143,0.5661764705882353,0.222927807486631,0.4111845002201674,0.1655819680955675
True,1091,272,0.0821508290816326,0.3482142857142857,0.4285714285714285,0.8125,0.5504807692307692,0.9828326180257512,0.2432196511162652
True,1094,255,0.1495934311224489,0.4553571428571428,0.4285714285714285,1.0625,0.7665441176470587,0.9858156028368794,0.04791169696384
True,878,245,0.2765864158163265,0.5357142857142857,0.7232142857142857,0.7407407407407407,0.7138888888888888,0.96375,0.4093829260932075
True,266,159,0.1585618622448979,0.8839285714285714,0.2946428571428571,3.0,0.608815426997245,0.965065502183406,0.3329578399658203
True,278,145,0.1682477678571428,0.8571428571428571,0.3214285714285714,2.666666666666667,0.6106770833333333,0.9610655737704916,0.3443542692396376
True,1281,130,0.2708466198979591,0.4285714285714285,0.9375,0.4571428571428572,0.6741071428571428,0.9805194805194806,0.1618529107835557
False,1128,240,1.096659757653061,2.2232142857142856,0.8839285714285714,2.515151515151515,0.5580503833515881,0.7132524498366776,0.4766267564561632
False,1018,246,2.9265784438775504,3.75,0.8839285714285714,4.242424242424242,0.8829004329004329,0.9656723484848484,0.0
False,902,244,0.4075255102040815,0.7767857142857142,0.8839285714285714,0.8787878787878787,0.5935214211076281,0.7395833333333333,0.5168848249647352
False,2,231,0.0157844387755102,0.2410714285714285,0.1875,1.2857142857142856,0.3492063492063492,0.8800000000000001,0.0
False,745,205,0.0333625637755101,0.2678571428571428,0.3482142857142857,0.7692307692307693,0.3576923076923076,0.7948717948717948,0.0
False,658,208,2.3569036989795915,3.0,0.9107142857142856,3.294117647058824,0.8626575630252099,0.9688836454800178,0.5065705193413629
False,949,184,0.0186543367346938,0.2678571428571428,0.1875,1.4285714285714286,0.3714285714285713,0.8666666666666667,0.3225921842787
False,670,169,2.7518734056122445,3.75,0.8839285714285714,4.242424242424242,0.8301948051948052,0.924885459368218,0.4619169871012369
False,1354,147,0.0208067602040816,0.2678571428571428,0.2142857142857142,1.25,0.3624999999999999,0.90625,0.2768603854709201
False,20,141,0.4720982142857142,1.044642857142857,0.6964285714285714,1.4999999999999998,0.6489151873767258,0.7870813397129187,0.4795649210611979
False,1166,110,0.0165019132653061,0.2410714285714285,0.1875,1.2857142857142856,0.3650793650793651,0.9019607843137256,0.3005992889404297
True,873,358,0.5994499362244897,0.9910714285714284,0.8303571428571428,1.1935483870967742,0.7284219703574543,0.9829411764705884,0.6280150519476997
True,875,235,0.2213408801020407,0.9642857142857142,0.3482142857142857,2.769230769230769,0.6591880341880343,0.9824840764331212,0.7481369866265191
True,872,219,0.2486049107142856,0.9642857142857142,0.375,2.571428571428571,0.6875,0.984375,0.6951662275526259
True,875,197,0.2353316326530611,0.9642857142857142,0.375,2.571428571428571,0.6507936507936508,0.973293768545994,0.678900146484375
True,800,196,0.0918367346938775,0.375,0.3482142857142857,1.0769230769230769,0.7032967032967031,0.962406015037594,0.4510718027750651
True,800,181,0.0932716836734693,0.375,0.3482142857142857,1.0769230769230769,0.7142857142857141,0.966542750929368,0.4480730268690321
True,872,181,0.2414301658163264,0.9642857142857142,0.375,2.571428571428571,0.6676587301587301,0.9753623188405796,0.6702158610026042
True,311,171,0.4390943877551019,1.044642857142857,0.7232142857142857,1.4444444444444442,0.5811965811965812,0.9706582077716098,0.347542741563585
True,799,158,0.0731823979591836,0.375,0.2946428571428571,1.2727272727272727,0.6623376623376622,0.9532710280373832,0.4499672783745659
False,874,355,1.84211575255102,2.4107142857142856,1.125,2.142857142857143,0.6792328042328042,0.8919576168143132,0.4986609564887153
False,215,363,0.4236686862244897,3.4285714285714284,1.044642857142857,3.2820512820512824,0.1182892628205128,0.3080333854981743,0.3672425164116753
False,55,283,2.640306122448979,3.321428571428571,0.9107142857142856,3.647058823529412,0.8728652751423149,0.961337513061651,0.0
False,692,222,0.0208067602040816,0.2678571428571428,0.2142857142857142,1.25,0.3624999999999999,0.90625,0.2768603854709201
